"id","date","confirmed","novos_casos","novos_casos_mm7d","novos_casos_mm7d_10k","deaths","novas_mortes","novas_mortes_mm7d","novas_mortes_mm7d_10k","recovered","tests","vaccines","people_vaccinated","people_fully_vaccinated","pop_pct_vacinada","pop_pct_naovacinada","hosp","icu","vent","school_closing","workplace_closing","cancel_events","gatherings_restrictions","transport_closing","stay_home_restrictions","internal_movement_restrictions","international_movement_restrictions","information_campaigns","testing_policy","contact_tracing","facial_coverings","vaccination_policy","elderly_people_protection","government_response_index","stringency_index","containment_health_index","economic_support_index","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","latitude","longitude","population","iso_alpha_3","iso_alpha_2","iso_numeric","iso_currency","key_local","key_google_mobility","key_apple_mobility","key_jhu_csse","key_nuts","key_gadm","retail_and_recreation_percent_change_from_baseline","retail_pct_mm7d","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"14","59d3b85f",2020-03-09,25,0,11.7142857142857,0.000559236311421573,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,1,0,-1,0,0,9.11,11.11,10.42,0,1,"Brazil",NA,NA,-14.235,-51.9253,209469333,"BRA","BR",76,"BRL",NA,"ChIJzyjM68dZnAARYz4p8gYVWik","Brazil","BR",NA,"BRA",1,3.28571428571429,5,-12,12,21,-2
"15","59d3b85f",2020-03-10,34,9,13.1428571428571,0.000627435861594935,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,1,0,-1,0,0,9.11,11.11,10.42,0,1,"Brazil",NA,NA,-14.235,-51.9253,209469333,"BRA","BR",76,"BRL",NA,"ChIJzyjM68dZnAARYz4p8gYVWik","Brazil","BR",NA,"BRA",0,2.42857142857143,5,-11,11,17,-2
"16","59d3b85f",2020-03-11,53,19,17.5714285714286,0.000838854467132359,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,1,0,-1,0,0,9.11,11.11,10.42,0,1,"Brazil",NA,NA,-14.235,-51.9253,209469333,"BRA","BR",76,"BRL",NA,"ChIJzyjM68dZnAARYz4p8gYVWik","Brazil","BR",NA,"BRA",1,0.857142857142857,2,-6,10,17,-1
"17","59d3b85f",2020-03-12,89,36,28.5714285714286,0.00136399100346725,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,0,-2,0,0,0,0,0,2,1,0,-1,0,0,19.01,28.7,21.73,0,1,"Brazil",NA,NA,-14.235,-51.9253,209469333,"BRA","BR",76,"BRL",NA,"ChIJzyjM68dZnAARYz4p8gYVWik","Brazil","BR",NA,"BRA",-2,-1.42857142857143,4,-5,10,17,-2
"18","59d3b85f",2020-03-13,106,17,36.2857142857143,0.00173226857440341,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-1,-2,0,0,-1,0,2,2,1,0,-1,0,0,24.22,37.96,27.68,0,1,"Brazil",NA,NA,-14.235,-51.9253,209469333,"BRA","BR",76,"BRL",NA,"ChIJzyjM68dZnAARYz4p8gYVWik","Brazil","BR",NA,"BRA",0,-3.14285714285714,7,-8,10,18,-2
"19","59d3b85f",2020-03-14,142,36,42.7142857142857,0.00203916655018354,0,0,0.142857142857143,6.81995501733625e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-1,-2,-2,0,-1,0,2,2,1,0,-1,0,0,26.56,42.13,30.36,0,1,"Brazil",NA,NA,-14.235,-51.9253,209469333,"BRA","BR",76,"BRL",NA,"ChIJzyjM68dZnAARYz4p8gYVWik","Brazil","BR",NA,"BRA",-2,-5.85714285714286,7,-15,0,6,1
"20","59d3b85f",2020-03-15,225,83,65.8571428571429,0.00314399926299201,0,0,0.571428571428571,2.7279820069345e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-1,-2,-2,0,-1,0,2,2,1,0,-1,0,0,26.56,42.13,30.36,0,1,"Brazil",NA,NA,-14.235,-51.9253,209469333,"BRA","BR",76,"BRL",NA,"ChIJzyjM68dZnAARYz4p8gYVWik","Brazil","BR",NA,"BRA",-8,-9.57142857142857,7,-21,-7,0,3
"21","59d3b85f",2020-03-16,279,54,79.1428571428571,0.00377825507960428,0,0,1,4.77396851213538e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-1,-2,-2,0,-1,0,2,2,1,0,-1,0,0,26.56,42.13,30.36,0,1,"Brazil",NA,NA,-14.235,-51.9253,209469333,"BRA","BR",76,"BRL",NA,"ChIJzyjM68dZnAARYz4p8gYVWik","Brazil","BR",NA,"BRA",-11,-14.4285714285714,6,-23,-4,14,1
"22","59d3b85f",2020-03-17,333,54,124,0.00591972095504787,1,1,1.57142857142857,7.50195051906988e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,-2,-2,0,-1,-2,2,2,1,0,-1,0,0,38.54,57.87,40.48,25,1,"Brazil",NA,NA,-14.235,-51.9253,209469333,"BRA","BR",76,"BRL",NA,"ChIJzyjM68dZnAARYz4p8gYVWik","Brazil","BR",NA,"BRA",-19,-20.8571428571429,7,-28,-15,3,4
"23","59d3b85f",2020-03-18,514,181,150.857142857143,0.00720187249830708,4,3,2.57142857142857,0.000122759190312053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,-2,-3,0,-1,-2,2,2,1,0,-1,0,0,40.1,60.65,42.26,25,1,"Brazil",NA,NA,-14.235,-51.9253,209469333,"BRA","BR",76,"BRL",NA,"ChIJzyjM68dZnAARYz4p8gYVWik","Brazil","BR",NA,"BRA",-25,-29.5714285714286,5,-28,-22,-6,7
"24","59d3b85f",2020-03-19,643,129,195.571428571429,0.00933651841873333,7,3,3.57142857142857,0.000170498875433406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,-2,-3,-1,-1,-2,3,2,1,0,-1,0,0,43.23,66.2,45.83,25,1,"Brazil",NA,NA,-14.235,-51.9253,209469333,"BRA","BR",76,"BRL",NA,"ChIJzyjM68dZnAARYz4p8gYVWik","Brazil","BR",NA,"BRA",-36,-38.7142857142857,2,-34,-31,-17,10
"25","59d3b85f",2020-03-20,974,331,239,0.0114097847440036,11,4,4.85714285714286,0.000231878470589433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,-2,-3,-1,-1,-2,3,2,1,0,-1,0,0,43.23,66.2,45.83,25,1,"Brazil",NA,NA,-14.235,-51.9253,209469333,"BRA","BR",76,"BRL",NA,"ChIJzyjM68dZnAARYz4p8gYVWik","Brazil","BR",NA,"BRA",-45,-46.4285714285714,0,-45,-37,-21,13
"26","59d3b85f",2020-03-21,1198,224,274.571428571429,0.0131079535433203,18,7,6.57142857142857,0.000313717930797468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,-2,-3,-2,-1,-2,3,2,1,0,-1,0,1,48.44,71.76,51.79,25,1,"Brazil",NA,NA,-14.235,-51.9253,209469333,"BRA","BR",76,"BRL",NA,"ChIJzyjM68dZnAARYz4p8gYVWik","Brazil","BR",NA,"BRA",-63,-53.8571428571429,-16,-66,-50,-30,16
"27","59d3b85f",2020-03-22,1594,396,293.142857142857,0.013994547695574,25,7,7.85714285714286,0.000375097525953494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,-2,-3,-2,-1,-2,3,2,1,0,-2,0,1,50,71.76,53.57,25,1,"Brazil",NA,NA,-14.235,-51.9253,209469333,"BRA","BR",76,"BRL",NA,"ChIJzyjM68dZnAARYz4p8gYVWik","Brazil","BR",NA,"BRA",-72,-60.1428571428571,-33,-75,-60,-34,17
"28","59d3b85f",2020-03-23,1952,358,335.285714285714,0.0160064344256882,34,9,10,0.000477396851213538,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,-2,-3,-2,-1,-2,3,2,1,0,-2,0,1,50,71.76,53.57,25,1,"Brazil",NA,NA,-14.235,-51.9253,209469333,"BRA","BR",76,"BRL",NA,"ChIJzyjM68dZnAARYz4p8gYVWik","Brazil","BR",NA,"BRA",-65,-64.8571428571429,-26,-61,-58,-42,20
"29","59d3b85f",2020-03-24,2255,303,357.428571428571,0.0170635274533753,47,13,11.7142857142857,0.000559236311421573,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,-2,-3,-2,-1,-2,3,2,1,0,-2,0,1,50,71.76,53.57,25,1,"Brazil",NA,NA,-14.235,-51.9253,209469333,"BRA","BR",76,"BRL",NA,"ChIJzyjM68dZnAARYz4p8gYVWik","Brazil","BR",NA,"BRA",-71,-68,-33,-62,-63,-51,22
